"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100024664";"157 565";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202100024664";"157 566";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100024665";"157 563";"A01";"1";"7";"0";"0";"1";"1";"1";""
"202100024665";"157 564";"B01";"2";"7";"0";"0";"8";"15";"1";""
"202100024666";"157 561";"B01";"2";"1";"0";"2";"1";"0";"5";""
"202100024666";"157 562";"A01";"1";"7";"0";"9";"1";"16";"1";""
"202100024667";"157 558";"A01";"3";"7";"0";"1";"4";"4";"1";""
"202100024668";"157 556";"A01";"1";"1";"0";"2";"4";"1";"5";""
"202100024668";"157 557";"B01";"1";"7";"0";"9";"1";"2";"0";""
"202100024669";"157 554";"B01";"0";"7";"0";"2";"3";"1";"1";""
"202100024669";"157 555";"A01";"0";"7";"0";"2";"3";"1";"1";""
"202100024670";"157 552";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100024670";"157 553";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100024671";"157 550";"A01";"1";"33";"0";"2";"1";"13";"1";""
"202100024671";"157 551";"B01";"1";"7";"0";"2";"8";"10";"3";""
"202100024672";"157 549";"A01";"1";"7";"6";"0";"7";"0";"1";""
"202100024673";"157 547";"A01";"1";"10";"0";"2";"2";"15";"1";""
"202100024673";"157 548";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202100024674";"157 540";"E01";"1";"10";"0";"2";"4";"2";"1";""
"202100024674";"157 541";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202100024674";"157 542";"A01";"1";"13";"0";"2";"1";"2";"1";""
"202100024674";"157 543";"G01";"1";"7";"0";"2";"4";"2";"1";""
"202100024674";"157 544";"F01";"1";"7";"0";"2";"4";"2";"1";""
"202100024674";"157 545";"D01";"1";"7";"0";"2";"4";"2";"1";""
"202100024674";"157 546";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024675";"157 538";"A01";"2";"7";"3";"0";"1";"2";"1";""
"202100024675";"157 539";"B01";"2";"7";"14";"1";"1";"2";"1";""
"202100024676";"157 536";"B01";"3";"7";"0";"2";"2";"1";"1";""
"202100024676";"157 537";"A01";"3";"7";"0";"0";"8";"19";"1";""
"202100024677";"157 535";"A01";"0";"7";"0";"0";"9";"1";"1";""
"202100024678";"157 534";"A01";"0";"7";"8";"0";"7";"13";"1";""
"202100024679";"157 533";"A01";"2";"7";"0";"0";"9";"1";"1";""
"202100024680";"157 530";"B01";"1";"17";"0";"2";"2";"1";"1";""
"202100024680";"157 531";"A01";"2";"7";"0";"2";"2";"13";"1";""
"202100024681";"157 528";"A01";"3";"2";"0";"2";"2";"17";"1";""
"202100024681";"157 529";"B01";"3";"2";"0";"2";"3";"1";"1";""
"202100024682";"157 527";"A01";"1";"7";"13";"0";"0";"14";"1";""
"202100024683";"157 525";"B01";"2";"2";"0";"2";"2";"17";"1";""
"202100024683";"157 526";"A01";"2";"10";"0";"2";"6";"15";"1";""
"202100024684";"157 523";"B01";"2";"7";"0";"0";"5";"1";"1";""
"202100024684";"157 524";"A01";"2";"2";"0";"0";"1";"1";"1";""
"202100024685";"157 520";"A01";"1";"1";"12";"0";"4";"2";"5";""
"202100024685";"157 521";"B01";"1";"1";"12";"0";"4";"2";"5";""
"202100024685";"157 522";"C01";"1";"7";"0";"2";"2";"17";"1";""
"202100024686";"157 518";"A01";"2";"7";"3";"2";"0";"0";"1";""
"202100024686";"157 519";"B01";"2";"7";"0";"2";"1";"0";"1";""
"202100024687";"157 516";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202100024687";"157 517";"B01";"1";"33";"12";"2";"1";"1";"1";""
"202100024688";"157 514";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100024688";"157 515";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202100024689";"157 513";"A01";"2";"33";"13";"0";"8";"1";"1";""
"202100024690";"157 512";"A01";"1";"3";"2";"0";"1";"1";"1";""
"202100024691";"157 510";"A01";"1";"2";"0";"9";"0";"2";"1";""
"202100024691";"157 511";"B01";"1";"2";"0";"9";"0";"1";"1";""
"202100024692";"157 509";"A01";"1";"33";"1";"0";"1";"0";"1";""
"202100024693";"157 507";"A01";"2";"7";"6";"2";"8";"15";"1";""
"202100024693";"157 508";"B01";"2";"33";"0";"2";"1";"17";"1";""
"202100024694";"157 505";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100024694";"157 506";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100024695";"157 503";"B01";"0";"13";"0";"2";"0";"0";"0";""
"202100024695";"157 504";"A01";"0";"7";"4";"2";"0";"2";"1";""
"202100024696";"157 501";"Z01";"1";"7";"0";"0";"0";"0";"0";""
"202100024696";"157 502";"A01";"1";"7";"0";"2";"4";"26";"1";""
"202100024697";"157 500";"A01";"2";"7";"3";"0";"2";"1";"1";""
"202100024698";"157 496";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100024698";"157 497";"B01";"2";"10";"0";"2";"4";"2";"1";""
"202100024698";"157 498";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202100024698";"157 499";"D01";"2";"10";"0";"2";"2";"2";"1";""
"202100024699";"157 493";"A01";"2";"7";"0";"0";"0";"26";"1";""
"202100024699";"157 494";"B01";"1";"7";"0";"0";"0";"0";"1";""
"202100024699";"157 495";"C01";"1";"7";"0";"0";"0";"0";"1";""
"202100024700";"157 491";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100024700";"157 492";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024701";"157 489";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100024701";"157 490";"B01";"1";"13";"0";"0";"6";"1";"1";""
"202100024702";"157 488";"A01";"2";"33";"0";"2";"0";"17";"1";""
"202100024703";"157 487";"A01";"3";"7";"0";"1";"1";"16";" -1";""
"202100024704";"157 486";"A01";"3";"32";"0";"1";"1";"21";"1";""
"202100024705";"157 485";"A01";"3";"7";"0";"1";"5";"4";"1";""
"202100024706";"157 483";"A01";"0";"7";"0";"1";"1";"1";"0";""
"202100024707";"157 481";"A01";"1";"31";"0";"2";"5";"11";"1";""
"202100024707";"157 482";"B01";"1";"7";"8";"2";"8";"15";"1";""
"202100024708";"157 478";"A01";"2";"7";"1";"2";"8";"10";"1";""
"202100024708";"157 479";"B01";"2";"7";"0";"2";"2";"17";"1";""
"202100024708";"157 480";"C01";"2";"7";"0";"2";"4";"23";"1";""
"202100024709";"157 477";"A01";"1";"7";"0";"0";"1";"26";"1";""
"202100024710";"157 475";"A01";"3";"33";"0";"2";"1";"17";"1";""
"202100024710";"157 476";"B01";"3";"7";"0";"2";"3";"15";"1";""
"202100024711";"157 473";"B01";"0";"1";"0";"2";"1";"15";"5";""
"202100024711";"157 474";"Z01";"3";"7";"0";"2";"1";"15";"1";""
"202100024712";"157 472";"A01";"3";"30";"0";"0";"3";"26";"1";""
"202100024713";"157 470";"A01";"2";"32";"0";"2";"1";"19";"1";""
"202100024713";"157 471";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100024714";"157 469";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202100024715";"157 468";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100024716";"157 466";"B01";"3";"7";"0";"2";"3";"9";"1";""
"202100024716";"157 467";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100024717";"157 464";"A01";"3";"7";"0";"2";"6";"11";"1";""
"202100024717";"157 465";"B01";"3";"7";"0";"2";"2";"1";"1";""
"202100024718";"157 463";"A01";"1";"7";"4";"0";"3";"5";"1";""
"202100024719";"157 461";"B01";"1";"7";"0";"2";"1";"23";"1";""
"202100024719";"157 462";"A01";"3";"7";"0";"2";"1";"26";"1";""
"202100024720";"157 459";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024720";"157 460";"A01";"1";"43";"0";"2";"1";"2";"1";""
"202100024721";"157 458";"Z01";"2";"7";"0";"1";"1";"1";"1";""
"202100024722";"157 456";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100024722";"157 457";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100024723";"157 454";"B01";"1";"7";"0";"2";"3";"15";"0";""
"202100024723";"157 455";"A01";"2";"33";"0";"2";"1";"3";"1";""
"202100024724";"157 450";"A01";"3";"7";"0";"2";"2";"16";"1";""
"202100024724";"157 451";"B01";"1";"50";"0";"2";"1";"1";"3";""
"202100024725";"157 448";"A01";"1";"7";"0";"2";"3";"10";"1";""
"202100024725";"157 449";"B01";"2";"30";"0";"2";"1";"1";"3";""
"202100024726";"157 446";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100024726";"157 447";"A01";"1";"50";"0";"2";"2";"19";"3";""
"202100024727";"157 443";"C01";"1";"30";"0";"2";"4";"1";"1";""
"202100024727";"157 444";"B01";"1";"33";"0";"2";"4";"1";"1";""
"202100024727";"157 445";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100024728";"157 442";"A01";"1";"7";"0";"1";"3";"15";"1";""
"202100024729";"157 440";"B01";"1";"1";"0";"2";"7";"26";"6";""
"202100024729";"157 441";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202100024730";"157 438";"A01";"2";"30";"0";"2";"1";"17";"1";""
"202100024730";"157 439";"B01";"1";"7";"0";"2";"1";"15";"1";""
"202100024731";"157 437";"A01";"1";"33";"16";"0";"7";"1";"1";""
"202100024732";"157 436";"A01";"3";"7";"0";"1";"4";"4";"1";""
"202100024733";"157 434";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100024733";"157 435";"A01";"2";"7";"0";"2";"3";"16";"1";""
"202100024734";"157 432";"A01";"1";"10";"0";"2";"3";"9";"0";""
"202100024734";"157 433";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100024735";"157 430";"Z01";"2";"7";"0";"9";"7";"2";"0";""
"202100024735";"157 431";"B01";"2";"50";"0";"2";"8";"2";"3";""
"202100024736";"157 429";"A01";"3";"3";"0";"0";"8";"15";"3";""
"202100024737";"157 428";"A01";"1";"7";"1";"0";"1";"26";"1";""
"202100024738";"157 427";"A01";"1";"36";"8";"0";"7";"26";"1";""
"202100024739";"157 425";"B01";"2";"7";"0";"2";"0";"0";"1";""
"202100024739";"157 426";"A01";"2";"33";"0";"2";"1";"2";"1";""
"202100024740";"157 423";"A01";"1";"1";"0";"2";"2";"26";"5";""
"202100024740";"157 424";"B01";"1";"7";"0";"2";"3";"26";"1";""
"202100024741";"157 421";"B01";"1";"60";"0";"2";"8";"26";"5";""
"202100024741";"157 422";"A01";"1";"7";"0";"9";"2";"26";"1";""
"202100024742";"157 419";"A01";"1";"32";"0";"2";"4";"2";"1";""
"202100024742";"157 420";"B01";"1";"10";"0";"9";"4";"2";"1";""
"202100024743";"157 418";"A01";"2";"15";"0";"1";"2";"1";"1";""
"202100024744";"157 417";"A01";"1";"7";"13";"0";"8";"21";"1";""
"202100024745";"157 415";"B01";"2";"37";"0";"9";"2";"1";"0";"1"
"202100024745";"157 416";"A01";"1";"30";"0";"2";"2";"15";"0";""
"202100024746";"157 414";"A01";"3";"1";"0";"1";"1";"5";"5";""
"202100024747";"157 413";"A01";"2";"33";"4";"0";"1";"14";"1";""
"202100024748";"157 411";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100024748";"157 412";"A01";"2";"7";"0";"2";"5";"9";"1";""
"202100024749";"157 409";"B01";"2";"7";"0";"2";"7";"1";"1";""
"202100024749";"157 410";"A01";"1";"7";"0";"2";"1";"19";"1";""
"202100024750";"157 407";"B01";"1";"32";"0";"2";"9";"1";"1";""
"202100024750";"157 408";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100024751";"157 405";"A01";"3";"7";"14";"0";"1";"1";"1";""
"202100024751";"157 406";"B01";"0";"7";"0";"2";"4";"23";"0";""
"202100024752";"157 404";"A01";"0";"1";"12";"0";"0";"12";"5";""
"202100024753";"157 403";"A01";"2";"7";"4";"0";"9";"1";"1";""
"202100024754";"157 401";"A01";"1";"7";"0";"2";"6";"10";"1";""
"202100024754";"157 402";"B01";"1";"33";"0";"2";"1";"2";"1";""
"202100024755";"157 399";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100024755";"157 400";"A01";"1";"7";"0";"2";"1";"5";"1";""
"202100024756";"157 397";"B01";"3";"10";"0";"2";"0";"1";"0";""
"202100024756";"157 398";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100024757";"157 395";"B01";"1";"10";"8";"2";"1";"1";"1";""
"202100024757";"157 396";"A01";"1";"7";"8";"2";"1";"1";"1";""
"202100024758";"157 394";"A01";"2";"7";"2";"0";"3";"0";"1";""
"202100024759";"157 392";"A01";"3";"1";"0";"2";"0";"26";"5";""
"202100024759";"157 393";"B01";"3";"0";"0";"2";"3";"13";"0";""
"202100024760";"157 391";"A01";"2";"7";"0";"0";"2";"14";"1";""
"202100024761";"157 389";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100024761";"157 390";"B01";"2";"34";"0";"2";"1";"1";"1";""
"202100024762";"157 387";"A01";"2";"32";"0";"2";"3";"13";"1";""
"202100024762";"157 388";"B01";"2";"33";"0";"2";"2";"1";"1";""
"202100024763";"157 386";"Z01";"1";"7";"0";"1";"4";"20";"1";""
"202100024764";"157 385";"Z01";"1";"7";"0";"1";"2";"1";"0";""
"202100024765";"157 383";"A01";"2";"2";"0";"2";"4";"2";"1";""
"202100024765";"157 384";"Z01";"2";"7";"0";"2";"1";"2";"0";""
"202100024766";"157 381";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100024766";"157 382";"B01";"2";"30";"0";"2";"2";"1";"1";""
"202100024767";"157 380";"A01";"1";"7";"1";"0";"3";"13";"1";""
"202100024768";"157 379";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202100024769";"157 377";"A01";"2";"34";"0";"2";"7";"2";"1";""
"202100024769";"157 378";"B01";"2";"37";"0";"2";"6";"23";"2";"1"
"202100024770";"157 375";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202100024770";"157 376";"B01";"1";"33";"0";"2";"4";"23";"1";""
"202100024771";"157 373";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100024771";"157 374";"A01";"1";"7";"0";"2";"2";"10";"1";""
"202100024772";"157 371";"A01";"1";"1";"0";"2";"7";"14";"5";""
"202100024772";"157 372";"B01";"2";"50";"0";"2";"7";"1";"3";""
"202100024773";"157 369";"B01";"2";"60";"0";"2";"7";"0";"5";""
"202100024773";"157 370";"A01";"2";"7";"0";"0";"1";"26";"2";""
"202100024774";"157 367";"B01";"1";"7";"0";"2";"3";"9";"1";""
"202100024774";"157 368";"A01";"1";"50";"0";"2";"1";"2";"3";""
"202100024775";"157 365";"A01";"1";"7";"0";"2";"7";"16";"1";""
"202100024775";"157 366";"B01";"1";"30";"0";"2";"8";"2";"1";""
"202100024776";"157 364";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100024777";"157 361";"B01";"3";"33";"1";"2";"1";"2";"0";""
"202100024777";"157 362";"A01";"3";"7";"1";"0";"3";"20";"1";""
"202100024778";"157 360";"A01";"3";"7";"0";"1";"2";"1";"1";""
"202100024779";"157 358";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100024779";"157 359";"B01";"3";"7";"0";"2";"7";"15";"1";""
"202100024780";"157 356";"B01";"3";"10";"0";"0";"4";"4";"1";""
"202100024780";"157 357";"A01";"3";"33";"0";"2";"1";"2";"1";""
"202100024781";"157 355";"A01";"1";"30";"0";"1";"2";"25";"1";""
"202100024782";"157 353";"A01";"1";"2";"0";"2";"1";"1";"1";""
"202100024782";"157 354";"B01";"2";"7";"0";"2";"5";"1";"1";""
"202100024783";"157 351";"A01";"1";"37";"0";"2";"1";"1";"1";"3"
"202100024783";"157 352";"B01";"2";"50";"0";"2";"8";"19";"3";""
"202100024784";"157 347";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202100024784";"157 348";"B01";"2";"7";"0";"2";"3";"13";"1";""
"202100024785";"157 346";"A01";"1";"7";"6";"0";"1";"14";"1";""
"202100024786";"157 345";"A01";"1";"7";"16";"0";"9";"1";"1";""
"202100024787";"157 343";"A01";"1";"7";"0";"2";"3";"19";"1";""
"202100024787";"157 344";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100024788";"157 340";"A01";"1";"7";"0";"2";"8";"1";"2";""
"202100024788";"157 341";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202100024788";"157 342";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202100024789";"157 338";"B01";"1";"7";"15";"0";"1";"21";"2";""
"202100024789";"157 339";"A01";"1";"10";"0";"0";"0";"26";"1";""
"202100024790";"157 337";"A01";"1";"7";"2";"0";"1";"0";"1";""
"202100024791";"157 336";"A01";"2";"7";"2";"0";"1";"13";"1";""
"202100024792";"157 335";"A01";"1";"7";"5";"0";"3";"13";"1";""
"202100024793";"157 334";"A01";"3";"32";"8";"0";"0";"17";"1";""
"202100024794";"157 332";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100024794";"157 333";"B01";"2";"1";"0";"2";"8";"1";"5";""
"202100024795";"157 331";"A01";"1";"33";"0";"0";"8";"1";"1";""
"202100024796";"157 330";"A01";"1";"43";"2";"0";"1";"0";"1";""
"202100024797";"157 328";"A01";"2";"7";"0";"2";"2";"19";"1";""
"202100024797";"157 329";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202100024798";"157 327";"A01";"3";"2";"0";"0";"7";"1";"1";""
"202100024799";"157 326";"A01";"1";"7";"2";"0";"6";"0";"1";""
"202100024800";"157 325";"A01";"3";"15";"1";"1";"3";"23";"1";""
"202100024801";"157 321";"B01";"2";"10";"0";"2";"8";"1";"1";""
"202100024801";"157 322";"A01";"1";"31";"0";"2";"1";"13";"1";""
"202100024802";"157 320";"A01";"2";"2";"12";"0";"2";"21";"1";""
"202100024803";"157 319";"A01";"1";"10";"13";"0";"2";"1";"1";""
"202100024804";"157 317";"B01";"2";"1";"0";"2";"8";"2";"5";""
"202100024804";"157 318";"A01";"2";"21";"0";"2";"5";"2";"1";""
"202100024805";"157 316";"A01";"1";"7";"12";"1";"2";"14";"1";""
"202100024806";"157 315";"A01";"3";"36";"0";"0";"3";"13";"1";""
"202100024807";"157 313";"A01";"2";"21";"0";"2";"3";"15";"1";""
"202100024807";"157 314";"B01";"2";"32";"0";"2";"1";"17";"1";""
"202100024808";"157 312";"A01";"1";"7";"13";"0";"3";"1";"1";""
"202100024809";"157 309";"A01";"2";"33";"13";"0";"7";"1";"1";""
"202100024810";"157 307";"B01";"2";"17";"0";"2";"8";"1";"1";""
"202100024810";"157 308";"A01";"0";"33";"0";"2";"1";"1";"1";""
"202100024811";"157 305";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100024811";"157 306";"B01";"1";"1";"13";"2";"1";"17";"5";""
"202100024812";"157 304";"A01";"3";"10";"13";"0";"8";"13";"1";""
"202100024813";"157 303";"A01";"1";"30";"0";"2";"1";"0";"1";""
"202100024814";"157 301";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100024814";"157 302";"B01";"1";"2";"0";"2";"7";"9";"1";""
"202100024815";"157 299";"B01";"2";"7";"0";"2";"2";"15";"1";""
"202100024815";"157 300";"A01";"2";"2";"0";"2";"1";"3";"1";""
"202100024816";"157 298";"A01";"2";"7";"2";"0";"8";"1";"1";""
"202100024817";"157 296";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202100024817";"157 297";"B01";"3";"10";"0";"0";"4";"15";"1";""
"202100024818";"157 295";"A01";"2";"1";"0";"0";"1";"1";"5";""
"202100024819";"157 293";"A01";"1";"7";"0";"2";"2";"11";"1";""
"202100024819";"157 294";"B01";"1";"21";"0";"2";"2";"12";"1";""
"202100024820";"157 291";"B01";"2";"7";"0";"2";"8";"1";"1";""
"202100024820";"157 292";"A01";"1";"33";"12";"2";"9";"1";"1";""
"202100024821";"157 290";"A01";"3";"33";"10";"0";"1";"26";"1";""
"202100024822";"157 288";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100024822";"157 289";"A01";"1";"7";"0";"0";"7";"16";"1";""
"202100024823";"157 284";"A01";"0";"7";"0";"2";"1";"17";"1";""
"202100024823";"157 285";"D01";"3";"7";"0";"2";"3";"1";"1";""
"202100024823";"157 286";"C01";"3";"10";"0";"2";"1";"2";"1";""
"202100024823";"157 287";"B01";"3";"7";"3";"2";"1";"1";"1";""
"202100024824";"157 283";"A01";"3";"7";"2";"0";"1";"21";"1";""
"202100024825";"157 282";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202100024826";"157 281";"A01";"1";"80";"0";"0";"0";"11";"3";""
"202100024827";"157 279";"B01";"3";"2";"0";"2";"7";"9";"1";""
"202100024827";"157 280";"A01";"1";"14";"0";"2";"1";"1";"1";""
"202100024828";"157 274";"Z01";"1";"10";"0";"2";"1";"2";"1";""
"202100024828";"157 275";"A01";"1";"7";"0";"2";"4";"2";"1";""
"202100024829";"157 271";"Z01";"2";"7";"0";"0";"0";"0";"0";""
"202100024829";"157 272";"B01";"2";"7";"3";"2";"4";"2";"1";""
"202100024829";"157 273";"A01";"2";"7";"3";"2";"4";"2";"1";""
"202100024830";"157 269";"A01";"1";"7";"0";"2";"2";"17";"1";""
"202100024830";"157 270";"B01";"2";"7";"0";"2";"6";"1";"1";""
"202100024831";"157 267";"B01";"1";"10";"0";"2";"6";"2";"1";""
"202100024831";"157 268";"A01";"1";"10";"0";"2";"3";"2";"1";""
"202100024832";"157 265";"B01";"1";"43";"0";"2";"3";"1";"1";""
"202100024832";"157 266";"A01";"1";"7";"0";"2";"2";"12";"1";""
"202100024833";"157 263";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100024833";"157 264";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024834";"157 262";"A01";"2";"7";"0";"2";"9";"2";"1";""
"202100024835";"157 261";"A01";"2";"10";"0";"0";"1";"1";"1";""
"202100024836";"157 260";"A01";"1";"10";"4";"0";"1";"1";"1";""
"202100024837";"157 258";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100024837";"157 259";"B01";"2";"10";"0";"2";"4";"2";"1";""
"202100024838";"157 257";"A01";"1";"7";"4";"0";"1";"1";"1";""
"202100024839";"157 256";"A01";"2";"7";"4";"0";"1";"21";"1";""
"202100024840";"157 255";"A01";"2";"43";"3";"0";"1";"2";"1";""
"202100024841";"157 254";"A01";"2";"7";"4";"0";"6";"1";"1";""
"202100024842";"157 252";"A01";"1";"10";"4";"0";"5";"2";"1";""
"202100024842";"157 253";"Z01";"1";"7";"4";"2";"3";"1";"1";""
"202100024843";"157 250";"A01";"2";"7";"0";"2";"4";"1";"1";""
"202100024843";"157 251";"B01";"2";"43";"0";"2";"1";"12";"1";""
"202100024844";"157 247";"A01";"1";"7";"0";"2";"1";"26";"1";""
"202100024844";"157 248";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100024844";"157 249";"C01";"1";"7";"14";"0";"5";"1";"1";""
"202100024845";"157 246";"A01";"1";"30";"0";"1";"1";"3";"1";""
"202100024846";"157 245";"A01";"1";"1";"0";"1";"1";"1";"5";""
"202100024847";"157 244";"A01";"3";"3";"0";"0";"1";"0";"1";""
"202100024848";"157 242";"A01";"1";"7";"0";"2";"3";"20";"1";""
"202100024848";"157 243";"AB01";"2";"30";"0";"2";"1";"21";"1";""
"202100024849";"157 240";"B01";"3";"1";"0";"2";"8";"0";"0";""
"202100024849";"157 241";"A01";"3";"7";"0";"9";"1";"1";"1";""
"202100024850";"157 238";"B01";"3";"33";"0";"2";"0";"15";"1";""
"202100024850";"157 239";"A01";"3";"7";"0";"2";"8";"15";"6";""
"202100024851";"157 237";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100024852";"157 235";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202100024852";"157 236";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100024853";"157 233";"A01";"1";"7";"0";"2";"6";"15";"1";""
"202100024853";"157 234";"B01";"1";"33";"0";"2";"1";"17";"1";""
"202100024854";"157 231";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100024854";"157 232";"B01";"1";"10";"0";"2";"7";"1";"1";""
"202100024855";"157 228";"C01";"3";"7";"0";"2";"4";"23";"1";""
"202100024855";"157 229";"B01";"3";"7";"0";"2";"4";"23";"1";""
"202100024855";"157 230";"A01";"3";"10";"0";"2";"1";"2";"1";""
"202100024856";"157 227";"A01";"1";"7";"8";"0";"1";"1";"1";""
"202100024857";"157 225";"B01";"0";"31";"0";"2";"1";"1";"1";""
"202100024857";"157 226";"A01";"0";"7";"0";"2";"1";"13";"1";""
"202100024858";"157 224";"A01";"3";"7";"0";"1";"8";"19";"1";""
"202100024859";"157 222";"B01";"1";"33";"0";"2";"1";"20";"1";""
"202100024859";"157 223";"A01";"2";"14";"0";"2";"4";"4";"1";""
"202100024860";"157 220";"B01";"3";"31";"0";"2";"9";"1";"1";""
"202100024860";"157 221";"A01";"3";"7";"0";"2";"3";"5";"1";""
"202100024861";"157 218";"A01";"0";"7";"0";"2";"0";"1";"0";""
"202100024861";"157 219";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100024862";"157 216";"A01";"2";"7";"0";"2";"5";"13";"1";""
"202100024862";"157 217";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100024863";"157 214";"B01";"3";"7";"0";"2";"4";"15";"1";""
"202100024863";"157 215";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202100024864";"157 213";"A01";"1";"7";"2";"0";"0";"14";"1";""
"202100024865";"157 211";"B01";"1";"30";"0";"2";"2";"14";"1";""
"202100024865";"157 212";"A01";"1";"7";"0";"2";"8";"23";"1";""
"202100024866";"157 210";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100024867";"157 209";"Z01";"1";"7";"0";"1";"1";"1";"1";""
"202100024868";"157 207";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100024868";"157 208";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024869";"157 206";"A01";"2";"30";"0";"2";"5";"1";"1";""
"202100024870";"157 205";"A01";"2";"33";"0";"0";"3";"0";"1";""
"202100024871";"157 203";"A01";"3";"7";"0";"2";"1";"9";"1";""
"202100024871";"157 204";"B01";"3";"31";"0";"2";"4";"9";"1";""
"202100024872";"157 201";"A01";"2";"3";"6";"2";"5";"15";"1";""
"202100024872";"157 202";"B01";"1";"3";"0";"2";"3";"1";"1";""
"202100024873";"157 199";"B01";"3";"7";"0";"2";"1";"0";"1";""
"202100024873";"157 200";"A01";"1";"7";"0";"0";"0";"0";"1";""
"202100024874";"157 198";"A01";"1";"7";"1";"0";"1";"14";"1";""
"202100024875";"157 197";"A01";"1";"7";"8";"0";"1";"1";"1";""
"202100024876";"157 195";"A01";"1";"7";"0";"2";"7";"17";"1";""
"202100024876";"157 196";"B01";"1";"1";"0";"2";"8";"1";"0";""
"202100024877";"157 193";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100024877";"157 194";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100024878";"157 191";"A01";"1";"7";"0";"0";"2";"17";"1";""
"202100024878";"157 192";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202100024879";"157 189";"A01";"1";"7";"0";"2";"3";"26";"2";""
"202100024879";"157 190";"B01";"2";"1";"0";"2";"8";"25";"5";""
"202100024880";"157 187";"A01";"0";"33";"0";"2";"1";"15";"1";""
"202100024880";"157 188";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202100024881";"157 185";"A01";"1";"7";"0";"2";"1";"0";"1";""
"202100024881";"157 186";"B01";"1";"7";"0";"2";"6";"0";"0";""
